cluster_id,claim,coverage,support,wisdom_score,x,y
20044,"He lani iluna, he honua ilalo, onioni ia kulana a paa Heaven above, earth below, and his own position firmly fixed. Way of applauding a thrifty man. [ 1 ].",1,1,1.3,2.6590247,5.353636
20045,"classical adage, only substituting the word ""law"" for.",1,1,1.3,0.81267035,4.880681
20046,"Autre temps, autres mâoe]urs.",1,1,1.3,-2.306329,7.0987835
20047,A mosquito 's voice is not heard in heaven .,1,1,1.3,1.9810431,6.011809
20048,Translation: One swallow doesn't make a spring .,1,1,1.3,-0.9854397,-4.278952
20049,Silesian Breslau proverbs.,1,1,1.3,7.402964,-0.21166277
20050,a bad penny always comes back.,1,1,1.3,-8.092725,5.619444
20051,"Care not"" would have it.",1,1,1.3,0.9591454,2.341152
20052,Translation: Habit is second nature.,1,1,1.3,0.16546538,-5.3088975
20053,"are not as they are made, but as they turn out.",1,1,1.3,1.2735654,5.5165467
20054,Transliteration: Na vore shapka gorit.,1,1,1.3,-5.337231,-7.1991553
20055,"ox by his horn, a man by his word.",1,1,1.3,2.1791494,5.3655605
20056,Il faut tendre voile selon le vent.,1,1,1.3,-3.5389745,6.7802143
20057,"To eat and drink, and sleep together, is marriage,.",1,1,1.3,3.418422,5.9784145
20058,"Syrus , Maxims . (~50 BC).",1,1,1.3,-0.06446263,8.4316435
20059,A sparrow in the hand is better than a crane on the wing.,1,1,1.3,-0.71012574,-0.40268543
20060,"Alt: Mugre (mierda) que no mata, engorda.",1,1,1.3,-2.6629553,8.221424
20061,"Kiilili pua hau o Kalena ""Well dressed as the flowers of Kalena A hill at Makawao, near a beautiful sheet of water, Kiowai) [ 1 ].",1,1,1.3,3.0814433,4.036851
20062,Translation : An obstinate wife and a haughty husband.,1,1,1.3,-0.22291611,-4.898029
20063,Empty casks make the most noise.,1,1,1.3,4.016159,1.330321
20064,Seek and ye shall find. Christian New Testament.,1,1,1.3,3.4658704,6.0379896
20065,Akka on tyyris mööpeli. (Northern Bothnia) (SMS) Wife is an expensive piece of furniture .,1,1,1.3,-1.3141911,1.4894786
20066,"is too much, and a hundred friends are not enough.",1,1,1.3,4.4737077,10.814996
20067,A door must be either shut or open.,1,1,1.3,1.9783331,2.0450206
20068,Often has a shoemaker's wife had bad shoes.,1,1,1.3,1.2182386,5.04366
20069,A fool may put something in a wise man's head.,1,1,1.3,4.336537,4.4803
20070,"Puhtaus on pual ruakka. (Perniö, Varsinais-Suomi) (KRA) "" Cleanliness is half a meal ."" Translation: ""Keeping yourself and your food clean, you'll get more from it."" ""Cleanliness is next to godliness .",1,1,1.3,4.750062,5.6731095
20071,"Alexander Pope , Thoughts on Various Subjects , published in Swift's Miscellanies (1727).",1,1,1.3,2.4612055,6.1205072
20072,Translation: Everything you buy at the price.,1,1,1.3,0.101333894,-5.4927654
20073,"And, furthermore, he must be content to journey as.",1,1,1.3,2.2084024,6.8287144
20074,"Il faut être deux pour danser le tango. It takes two to tango. ""The reason that there are so few good conversationalists is that most people are thinking about what they are going to say and not about what the others are saying."" François de La Rochefoucauld, Réflexions diverses, IV: De la conversation. (1731) Frenette, M. (2009). Il Faut Être Deux Pour Danser Le Tango, Michel Frenette.",1,1,1.3,2.1139135,4.0382204
20075,"Ha sempre dimostrato l'esperienza, e lo dimostra la ragione, che mai succedono bene le cose che dipendono da molti.",1,1,1.3,-3.6249402,9.736155
20076,"Chi si loda, sâimbroda.",1,1,1.3,-3.9915273,10.067096
20077,"Chi dinanzi mi pinge, di dietro mi tinge.",1,1,1.3,-4.0171576,10.429208
20078,The law is meant to be broken.,1,1,1.3,3.5954847,3.8075738
20079,"Shit happens"" or ""You can't make an omelette without breaking eggs .",1,1,1.3,6.9261365,4.8586583
20080,"Jos herra pyytää takin hiaa, anna kohta koko takki, viöö se sen kumminkin. (Ilmajoki, Southern Bothnia) (KRA) If the lord asks for the coat's sleeve, give the whole coat immediately, he'll take it anyway.",1,1,1.3,-1.268695,1.512016
20081,Il ne faut rien dÃ©rober que la bourse dâun avocat.,1,1,1.3,-4.0760565,6.725402
20082,"닭의 모가지를 비틀어도 새벽은 온다 Transliteration: Dalg-ui mogajileul biteul-eodo saebyeog-eun onda. Dawn will come even if the rooster is strangled. You can strangle the rooster but the dawn will still come. As quoted in ""Kim Young-sam: Former President of South Korea Dies at 87"" (22 November 2015), by Sang-Hun Choe, The New York Times , New York.",1,1,1.3,-2.2866213,-5.087876
20083,help of an If you might put Paris into a bottle.,1,1,1.3,4.8139076,5.467981
20084,"If one is eloquent in speech Even the hills nod in agreement If one is harsh in words Even the hills grimace in anger. ""When you are a Bear of Very Little Brain, then and you Think of Things, you find sometimes that a Thing which seemed very Thingish inside you is quite different when it gets out into the open and has other people looking at it."" A.A Milne, The House at Pooh Corner Chapter Six - ""In which Pooh invents a new game and Eeyore joins in"". (1928) Phemba, Lhamo Tibetan proverbs (1996).",1,1,1.3,3.9442446,4.626314
20085,If you surround yourself with wolves you will howl like them.,1,1,1.3,5.302809,4.8046308
20086,"Chi Ã¨ diffamato, Ã¨ mezzo impiccato.",1,1,1.3,-4.0804167,10.432961
20087,"Se piovesser maccheroni, che bel tempo pei ghiottoni!",1,1,1.3,-2.5808425,9.370574
20088,Gajah di depan mata tak kelihatan namun kuman di sebrang lautan nampak jelas Literal translation: Elephant in front of your eyes can't be seen but the speck across the sea are clearly visible You can see the speck in your brother's eye but not the plank in your own. A warning to hypocrites.,1,1,1.3,4.6722574,5.5708284
20089,not gotten in a few hours.,1,1,1.3,2.0176218,5.9767594
20090,The best always goes first.,1,1,1.3,-8.13438,5.649066
20091,"Translation: From children, drunkards and madmen you get to hear the truth.",1,1,1.3,-0.71889025,-4.8668785
20092,Niihä se kävi kun piispan tappo. (Ähtäri) (KVL) It went like the killing of the bishop . Henry (bishop of Finland).,1,1,1.3,-2.4361265,0.77925724
20093,French equivalent: A lie has short legs.,1,1,1.3,-7.262275,-1.7972301
20094,It is a silly fish that is caught twice with the same bait.,1,1,1.3,6.3626456,4.631649
20095,"Копе́йка рубль бережёт (, а рубль го́лову стережёт). Transliteration: Kopeyka rubl' berezhot (, a rubl' golovu sterezhot). Translation: A kopeck saves the rouble (, and the rouble guards your head). Take care of the pence and the pounds will take care of themselves.",1,1,1.3,-2.0992067,-5.3940763
20096,A bad worksman blames his tools.,1,1,1.3,2.1326826,5.448375
20097,"There's something else black , not only fly's shit.",1,1,1.3,4.2932124,4.1059194
20098,Translation : The wonderful Rhamba is only like a grain-bin.,1,1,1.3,-0.433356,-4.899972
20099,Raise nae mair deils than ye can lay.,1,1,1.3,2.9884183,1.5360249
20100,Since he chooses to rely on his own wisdom only.,1,1,1.3,2.0836432,5.1575036
20101,"Ohal lupa kysyä, vaikkei vara ostaa. (Hollola, Tavastia) (PLK) You have permission to ask 'though you can't afford to buy .",1,1,1.3,-0.7104661,0.970953
20102,Politics is controlling words .,1,1,1.3,1.5269126,6.998266
20103,Kauppias ei rikastu ennenko se tekie kolmek konkurssia. (Hollola) (PLK) A businessman ain't get richer until he goes three bankrupts.,1,1,1.3,-0.7001459,0.843832
20104,Translation: Health is quietly keeping silent [ sic! ].,1,1,1.3,-0.0040559154,-5.081115
20105,"El dia que te casas, o te matas o te sanas.",1,1,1.3,-2.7297285,8.154112
20106,"patti chiari, amici cari.",1,1,1.3,-3.2334452,9.972419
20107,"NÃ¨ donna, nÃ¨ tela a lume di candela.",1,1,1.3,-2.0952191,9.024001
20108,"Henry Ward Beecher , in Lectures to Young Men: On Various Important Subjects (1860) Lecture IV : Portrait Gallery.",1,1,1.3,1.352687,7.446708
20109,Prefer be courted and jilted over never be courted at all..,1,1,1.3,7.8779945,5.498415
20110,the seller one is enough.,1,1,1.3,2.320224,5.8037934
20111,"They are so in love, that a tinbutton melts between.",1,1,1.3,1.8332975,3.766594
20112,Незваный гость хуже татарина. Translation: An uninvited guest is worse than the Tatar.,1,1,1.3,0.037173897,-4.701646
20113,me thou seemest an abbey.,1,1,1.3,-0.19733723,7.567047
20114,Kuorsaa ku velaton mies. (Northern Bothnia) (SMS) Snores like a debt-free man.,1,1,1.3,-2.528675,1.1920946
20115,Täynnä kun Turusen pyssy. (Ähtäri) (KVL) Full like Turunen's gun .,1,1,1.3,-2.489468,0.74333465
20116,Translation: Gifts of enemies are no gifts.,1,1,1.3,0.2182321,-5.0416336
20117,"Money is round, it must.",1,1,1.3,1.3514922,6.0417967
20118,"Chi di venti non Ã¨, di trenta non sa, di quaranta non ha,.",1,1,1.3,9.894641,1.685883
20119,"the ""maiden."" His enemies thought it was.",1,1,1.3,2.512393,5.8323026
20120,"Hommikune töö kuld, õhtune muld. (EVS) Morning work gold , evening work soil.",1,1,1.3,1.5333151,7.1341434
20121,Everything is of every year.,1,1,1.3,5.1081157,4.4351664
20122,hunters who blow the horn.,1,1,1.3,1.8995395,4.3438272
20123,"Translation: It is better to say ""here he ran"" than ""here he died"".",1,1,1.3,11.84457,0.76958317
20124,ʻAʻohe pilipili ʻāina mai. No where's near land. Meaning one who is very far from obtaining what he desires. [ 1 ].,1,1,1.3,-7.1307335,12.802579
20125,"Tichá voda brehy myje. Translation: Silent water washes the shores. Still water runs deep. Meaning: ""Silent person hides many mysteries.",1,1,1.3,-1.9577873,-4.998914
20126,"Dvakrát meraj a raz rež. Measure twice, cut once. Measure twice, cut once. ""Think longer than do something stupid quickly."" or ""Think before you speak out.",1,1,1.3,4.2162533,4.5975776
20127,reconciled enemy. (Take heed of an enemy reconciled.).,1,1,1.3,0.3011182,7.4110713
20128,Non si puÃ² ad un tempo bere e fischiare.,1,1,1.3,9.727268,1.8937626
20129,a one-eyed horse for a blind one.,1,1,1.3,0.64429593,5.2184777
20130,When born the death nearest.,1,1,1.3,2.265346,2.6981072
20131,Translation: Paper will endure anything.,1,1,1.3,0.17897661,-4.7930484
20132,"the Bohemian reformer, in denouncing the sins of the.",1,1,1.3,3.6114848,3.1790676
20133,Por las haldas del vicario sube el diablo al campanario.,1,1,1.3,-2.2530184,8.701027
20134,Equivalence: A burned child dreads the fire.,1,1,1.3,-7.223149,-1.7595311
20135,Amor Ã¨ il vero prezzo con cui si compra amore.,1,1,1.3,-3.5066357,9.434711
20136,He took the road called long.,1,1,1.3,3.1187873,3.286293
20137,"Työ ee oo herkkua. Jos e oes herkkua, niin herrathan sitä tekissii. (Vieremä, Savonia) (KRA) Work is not a delicacy . If it were a delicacy, the masters would do it themselves.",1,1,1.3,-0.04078662,2.196886
20138,A fly in the ointment; The rotten apple spoils the barrel.,1,1,1.3,3.5715065,2.9458084
20139,The face is like the arse of a bird of prey.,1,1,1.3,7.346957,2.2934985
20140,Inget är så bra att det inte kan göras bättre. Translation: Nothing is so good that it can't be made better. Nothing so good but it might have been better. Source: James (2008).,1,1,1.3,0.532412,0.46368903
20141,"Qui vit longtemps, sait ce quâest douleur.",1,1,1.3,-4.6833878,6.3658767
20142,"Qui terre a, guerre a.",1,1,1.3,-3.5869222,7.493591
20143,"Calomniez, calomniez: il en reste toujours quelque chose.",1,1,1.3,-2.9072008,7.34748
20144,"Interpretations: Settle for the next best thing. Beggars can't be choosers. In times of need, kindness is especially sweet.",1,1,1.3,3.590693,4.2716126
20145,A hasty man is never happy .,1,1,1.3,0.09881974,3.3097415
20146,"Miehellä on kaks ilopäivää, kun muijansa kotia tuo ja hänen hautaan vie. (Askola, Uusimaa) (KRA) A husband has two days of joy : bringing his bride to home and bringing her to grave .",1,1,1.3,-0.5413625,2.060837
20147,The kettle smuts the frying-pan.,1,1,1.3,3.2285028,3.0361273
20148,"Bear has man's mind , nine men's strength .",1,1,1.3,1.2316161,4.9906693
20149,"Translation: One son is not a son, two sons are half a son, three sons are a son.",1,1,1.3,0.17422968,-5.0570016
20150,"Translation: As you make your bed, so will you sleep (or the way you make your bed is the way you will lie).",1,1,1.3,-0.66148627,-5.2010393
20151,If youth knew! if.,1,1,1.3,4.711903,5.5326366
20152,"A good name covers theft"" (Spanish).",1,1,1.3,5.5896306,-6.2443275
20153,Granny will stay on the sleigh by cursing and roping.,1,1,1.3,5.08126,3.2930808
20154,La nuit porte conseil. In nocte consilium. Guter Rath.,1,1,1.3,-2.2622325,8.463666
20155,Assez tÃ´t se fait ce qui bien se fait.,1,1,1.3,-4.496819,6.5441213
20156,"conferred by Philip the Fair, that any man.",1,1,1.3,1.4634482,3.2128751
20157,whom fortune pipes.,1,1,1.3,0.13951305,5.122177
20158,"Kuu kiurusta kessään, puol kuuta peipposesta, västäräkistä vähäsen, pääskysestä ei päivääkään. (Salajärvi, Karelia) (MSA) One month from the lark to the summer , half month from the chaffinch, from the wagtail a little, from the swallow not a day .",1,1,1.3,2.3068426,-0.15042944
20159,"O sassi o pani, bisogna aver qualcosa in man pei cani.",1,1,1.3,-2.838603,9.465745
20160,Я́йца ку́рицу не у́чат. Transliteration: Yaytsa kuritsu ne uchat. Literally: Eggs don't teach a hen. Meaning: Do not give advice to somebody more experienced than you. Don't teach your grandmother to suck eggs. Modern mockery: Не учи папу трахаться. (Don't teach your own Dad how to make sex.).,1,1,1.3,5.5575433,6.129458
20161,"Chi mal pensa, mal abbia.",1,1,1.3,-3.8938687,10.33674
20162,"En minä ristus muista, oliko se kesä vai talavi, mutta suksilla mentiin. (Ähtäri) (KRA) For Christ 's sake, I don't remember if it was summer or winter , but we went skiing.",1,1,1.3,-0.8456275,1.9592003
20163,Friends deceive but the road doesn't.,1,1,1.3,4.433406,10.817106
20164,beat the bushes and another caught the birds.,1,1,1.3,2.1553414,1.7433462
20165,under the archangel's feet should get the upper hand.,1,1,1.3,1.1448755,2.5322297
20166,To a rogue a rogue and a half.,1,1,1.3,3.341453,5.9074273
20167,Slow speech and stiff tongue like Moses had.,1,1,1.3,7.3152595,2.5681841
20168,does not hesitate to give good security.,1,1,1.3,0.8114813,-0.30150473
20169,Toisem persiel o hyvä tulell istua. (Hollola) (PLK) It's good to sit on the fire with somebody else's arse.,1,1,1.3,-0.4038896,1.03799
20170,"天 高 皇 帝 遠 Transliteration (pinyin): Tiān gāo huángdì yuǎn Traditional: 天高皇帝遠 Simplified: 天高皇帝远 The sky is big and the emperor is far away. When the cat is away, the mice will play. ""When authorities warn you of the sinfulness of sex, there is an important lesson to be learned. Do not have sex with the authorities."" Matt Groening , Life in Hell.",1,1,1.3,3.3188093,3.9219127
20171,Translation: Injury makes you wise.,1,1,1.3,-0.2989989,-5.3392377
20172,"Perdisión bagás, agráman tuyo. Rice is wasted, even the bran. (said when everything ventured is lost) Ibid.",1,1,1.3,0.105786376,4.0000377
20173,"remind you that ""One may go far after he is tired.",1,1,1.3,1.690111,3.5841706
20174,a young wife at home.,1,1,1.3,4.6820207,5.551114
20175,better than a dead doctor.,1,1,1.3,-0.7440731,-0.44451243
20176,Pazzo Ã¨ quel prete che biasima le sue reliquie.,1,1,1.3,-3.6146958,9.624586
20177,Alle volte piÃ¹ vale la feccia che il vino.,1,1,1.3,-3.8442957,9.62335
20178,Every day is not a holiday.,1,1,1.3,-0.25420788,4.127602
20179,"friendship a wall must be put between"" (French);.",1,1,1.3,6.303062,9.397662
20180,Let him who is cold blow the fire.,1,1,1.3,1.9499123,4.302502
20181,"Ten się śmieje, kto się śmieje ostatni he who laughs last, laughs longest. Maciej Dominiczak (2013). Księga Przysłów .",1,1,1.3,0.7849357,8.444223
20182,más se perdió en Cuba.,1,1,1.3,-1.3801696,8.505577
20183,"Ei oppi ojhan kaaja. (Kittilä, Lapland) (KRA) Education won't knock you down in the ditch. Translation: ""Education keeps you on the road .",1,1,1.3,-0.6475127,-5.0919223
20184,"könnyebb utolérni a hazugot, mint a sánta kutyát.",1,1,1.3,0.112311944,8.063405
20185,"Ei nimi miestä pahena, jos ei mies nimiihhän. (Rovaniemi, Lapland) (KRA) A name doesn't make a man worse, if the man doesn't make his name worse. A rose by any other name would smell as sweet.",1,1,1.3,0.047438286,-0.25396124
20186,"Oma maa maasikas, võõras maa mustikas. (EVS) Own land is strawberry , other land blueberry.",1,1,1.3,2.0608099,2.0537586
20187,"Ei rakkaus ole potaatti, se on sipuli tai lanttu. (Juva, Savonia) (MMT) Love ain't a potato, it's an onion or rutabaga.",1,1,1.3,-0.6236381,2.1225615
